id,carat,cut,color,clarity,depth,table,x,y,z,price
7270,26,Ideal,E,VVS2,622,560,412,415,257,691.3973
7271,105,Premium,G,SI2,607,610,656,652,397,4291.42208
7272,35,Premium,H,VVS2,619,580,454,45,28,718.26742
7273,101,Good,H,SI1,594,600,649,654,387,5031.53784
7274,101,Good,F,VS2,636,590,632,636,403,6475.40991
7275,101,Very Good,G,SI1,600,580,651,655,392,5031.53784
7276,157,Very Good,I,VS1,627,580,741,743,465,10589.22798
7277,5,Very Good,F,VVS2,627,560,508,503,317,2118.65785
7278,3,Ideal,G,VS1,609,570,434,436,265,691.3973
7279,101,Ideal,J,SI2,619,550,65,643,401,4338.69894
7280,33,Ideal,D,SI1,620,560,447,444,276,718.26742
7281,3,Ideal,E,VS2,617,580,427,429,264,691.3973
7282,101,Premium,G,VVS2,630,610,636,634,40,7746.09924
7283,129,Very Good,H,VS1,608,580,701,704,427,7944.964
7284,7,Good,I,SI1,616,630,559,568,347,2409.42281
7285,107,Premium,H,SI1,604,590,665,662,401,5058.30769
7286,35,Good,H,SI1,633,540,451,453,286,732.94226
7287,10,Premium,E,SI1,616,590,638,641,394,4992.42016
7288,76,Ideal,E,SI1,624,540,584,586,365,2683.12322
7289,35,Ideal,F,VS2,619,540,454,45,28,718.26742
7290,10,Very Good,H,SI1,609,580,643,646,393,5031.53784
7291,9,Good,D,SI2,622,630,614,623,385,3602.46749
7292,27,Ideal,H,VS2,618,560,415,417,257,691.3973
7293,10,Very Good,G,VS2,630,580,633,64,401,6075.98635
7294,109,Good,H,SI1,636,560,656,653,416,5280.49135
7295,101,Premium,D,SI2,589,590,654,649,384,4291.42208
7296,101,Ideal,H,SI1,626,550,641,644,402,5071.59264
7297,7,Premium,F,SI1,619,590,571,569,353,2501.75853
7298,31,Very Good,H,VS2,605,630,437,433,263,718.26742
7299,65,Premium,D,VS1,594,620,572,566,338,2726.36512
7300,159,Premium,I,VS2,599,600,757,761,455,10169.5696
7301,25,Very Good,E,VVS2,627,590,401,403,252,691.3973
7302,12,Premium,D,VS2,616,600,678,672,416,8177.87248
7303,7,Ideal,J,VS2,626,570,564,567,354,1955.26539
7304,5,Good,E,SI1,633,580,499,503,317,1484.77545
7305,57,Premium,F,VS2,595,600,544,535,321,1700.2424
7306,7,Premium,G,VS1,610,590,577,568,349,2997.27395
7307,62,Fair,F,IF,601,610,553,556,333,2478.93429
7308,116,Premium,I,SI1,615,570,679,673,416,5441.83262
7309,41,Ideal,F,VS2,627,570,478,473,298,976.28326
7310,101,Very Good,E,SI1,628,570,635,639,40,4922.80366
7311,29,Ideal,F,VVS1,609,570,429,432,262,691.3973
7312,101,Fair,F,SI2,582,610,648,652,378,4291.42208
7313,107,Good,J,VS2,617,577,655,658,405,4324.69132
7314,101,Very Good,I,VS2,609,590,642,645,392,4721.4615
7315,102,Very Good,F,SI1,621,630,648,636,399,4954.81836
7316,109,Premium,G,VS2,610,590,66,665,404,6914.58783
7317,129,Ideal,J,VS2,609,580,705,70,428,5241.17812
7318,101,Premium,F,VS2,622,600,64,637,397,6493.53629
7319,127,Premium,H,VS2,626,590,683,693,431,7039.22086
7320,41,Ideal,E,VVS2,622,540,479,476,297,976.28326
7321,41,Premium,H,VS1,582,590,492,488,285,976.28326
7322,24,Ideal,G,VVS1,621,560,397,40,247,691.3973
7323,33,Very Good,J,VS1,628,580,438,441,276,718.26742
7324,204,Ideal,I,SI1,602,560,819,826,495,15600.07634
7325,3,Ideal,I,VS2,603,570,436,439,264,705.13312
7326,31,Premium,G,VS1,624,580,434,431,27,691.3973
7327,38,Ideal,I,SI1,623,560,463,458,287,817.15483
7328,33,Very Good,E,SI1,591,590,454,459,27,746.77578
7329,85,Ideal,G,SI1,621,560,605,61,377,3309.7069
7330,31,Good,E,IF,642,600,428,422,273,760.37612
7331,38,Ideal,G,VS2,606,570,47,473,286,825.775
7332,21,Very Good,J,VS2,613,590,821,827,505,13776.298
7333,114,Premium,G,SI1,622,580,664,67,415,5177.7743
7334,71,Very Good,I,VS2,611,600,572,577,351,2454.0711
7335,43,Ideal,E,VVS1,610,570,485,488,297,1003.60725
7336,12,Ideal,I,VS2,611,580,683,686,418,5810.41819
7337,8,Fair,G,I1,645,570,586,583,377,1930.11778
7338,112,Ideal,G,VS1,625,540,665,669,417,7421.06163
7339,13,Very Good,H,VS2,625,590,693,696,434,7447.4652
7340,83,Premium,J,SI2,591,600,613,612,362,3302.23733
7341,101,Good,I,SI1,641,590,624,621,399,3844.22414
7342,7,Good,I,SI1,582,610,58,584,339,2237.96132
7343,36,Premium,E,VS2,613,600,459,455,28,732.94226
7344,4,Very Good,G,VVS1,606,580,469,478,287,984.81999
7345,15,Very Good,E,SI2,621,590,726,733,453,8905.71086
7346,106,Ideal,G,VVS2,614,570,652,655,401,8113.00179
7347,127,Premium,J,VS1,626,590,692,688,432,5489.89338
7348,72,Very Good,H,VS1,628,560,572,577,361,3193.73355
7349,51,Ideal,G,SI2,613,580,515,519,317,1202.71406
7350,181,Premium,H,SI2,620,600,779,775,482,10887.80893
7351,26,Very Good,E,VVS2,630,580,40,403,253,691.3973
7352,12,Very Good,I,SI1,626,590,675,671,421,5399.13829
7353,10,Very Good,G,SI2,600,620,645,648,388,4255.81767
7354,15,Premium,E,VS2,619,570,738,731,455,14254.97579
7355,151,Premium,G,SI1,626,580,727,73,456,10516.70965
7356,52,Ideal,H,SI2,605,560,525,523,317,1202.71406
7357,33,Premium,E,SI1,627,560,445,439,277,718.26742
7358,32,Very Good,H,SI1,630,590,433,437,274,691.3973
7359,10,Very Good,G,VVS2,603,620,641,645,388,7845.79205
7360,32,Ideal,E,SI1,619,550,44,443,273,691.3973
7361,221,Very Good,J,SI2,606,620,837,845,51,13108.60813
7362,9,Very Good,G,SI1,620,580,614,618,382,4214.15602
7363,41,Premium,J,VS1,613,590,478,474,292,976.28326
7364,151,Good,E,VS2,626,600,722,728,454,14135.1901
7365,101,Good,D,SI1,629,570,634,637,40,5614.2255
7366,163,Premium,I,SI1,620,540,767,76,473,10203.78612
7367,12,Premium,G,SI1,615,610,684,678,419,6310.79286
7368,96,Good,H,VS1,639,540,622,627,399,5180.29039
7369,72,Ideal,E,SI1,598,570,586,591,352,2708.02586
7370,28,Ideal,H,VS1,623,550,421,424,263,691.3973
7371,151,Very Good,F,VS1,617,590,729,733,451,15774.922
7372,51,Very Good,E,SI2,603,560,519,522,314,1202.71406
7373,32,Ideal,E,SI2,627,570,437,434,273,718.26742
7374,118,Very Good,F,SI1,599,590,685,687,411,6722.73942
7375,214,Premium,D,SI2,598,590,84,836,501,15345.92739
7376,54,Ideal,H,SI1,610,560,524,528,321,1431.60072
7377,58,Ideal,E,VS1,601,570,541,547,327,1796.92661
7378,105,Premium,E,VS2,621,580,65,654,405,6722.82277
7379,207,Ideal,I,SI2,620,550,822,812,507,14632.96474
7380,15,Very Good,E,SI1,619,590,726,732,451,11513.44251
7381,151,Fair,E,SI1,584,700,755,739,436,11291.36058
7382,43,Ideal,G,SI1,620,550,484,487,301,976.28326
7383,3,Good,H,SI1,634,580,421,424,268,691.3973
7384,36,Ideal,F,VS2,610,570,46,462,281,764.7867
7385,11,Premium,G,VS2,612,620,664,66,405,6489.00655
7386,101,Good,I,SI2,618,620,628,635,39,4050.30715
7387,91,Ideal,I,VS2,616,560,617,625,383,3786.60162
7388,31,Ideal,G,VVS2,618,560,431,436,268,691.3973
7389,115,Very Good,H,SI2,632,580,664,668,421,4583.24676
7390,32,Ideal,H,SI1,606,570,44,444,268,691.3973
7391,71,Good,G,SI1,641,580,56,563,36,2549.34393
7392,85,Ideal,J,VS2,617,550,608,611,376,3085.57839
7393,102,Good,D,SI1,635,610,627,635,401,5026.75128
7394,101,Premium,E,VS2,602,580,656,652,394,6591.99614
7395,10,Fair,F,SI1,569,630,645,652,369,5031.53784
7396,104,Very Good,F,VS2,601,590,656,661,396,7029.67425
7397,124,Very Good,H,SI1,608,600,69,694,421,6381.84903
7398,152,Premium,J,VS1,622,590,738,732,457,8076.24933
7399,56,Ideal,F,SI2,618,570,528,533,328,1202.71406
7400,161,Ideal,F,VS2,621,570,749,756,467,15944.43164
7401,158,Ideal,I,VVS1,617,530,752,753,465,10589.22798
7402,31,Premium,G,VS1,624,590,434,432,27,691.3973
7403,33,Very Good,G,VVS1,612,570,447,45,274,718.26742
7404,3,Ideal,F,IF,598,580,437,446,264,787.24624
7405,28,Good,E,VS1,643,550,414,416,267,691.3973
7406,52,Very Good,G,SI1,611,560,519,523,318,1431.60072
7407,36,Ideal,E,VS2,619,560,459,456,283,732.94226
7408,127,Good,H,SI2,636,580,682,674,431,5312.87051
7409,33,Ideal,H,VS1,616,550,446,448,275,718.26742
7410,101,Premium,H,SI1,592,580,658,656,389,5058.30769
7411,51,Ideal,D,VS2,623,550,512,519,321,1700.2424
7412,201,Very Good,J,SI1,616,600,799,802,493,12654.10992
7413,107,Good,G,SI1,631,590,645,649,408,5142.36082
7414,31,Ideal,E,IF,625,560,434,437,272,760.37612
7415,202,Ideal,I,SI1,623,570,807,811,504,15600.07634
7416,46,Good,D,VS2,632,560,489,492,31,976.28326
7417,59,Very Good,I,VS2,603,590,541,543,327,1742.0527
7418,7,Fair,F,SI2,646,570,56,557,361,2310.61174
7419,32,Very Good,F,VS2,596,560,448,451,268,732.94226
7420,128,Good,H,SI2,636,560,692,678,437,5468.66795
7421,54,Very Good,F,SI1,630,570,518,523,328,1431.60072
7422,121,Very Good,F,SI2,627,570,674,681,425,5194.68747
7423,101,Very Good,I,I1,631,570,639,635,402,3120.93007
7424,69,Good,I,VS1,616,619,565,568,348,2449.8448
7425,105,Ideal,G,VS2,622,540,653,655,407,6443.95893
7426,71,Ideal,I,VVS1,614,560,573,576,353,2454.0711
7427,51,Ideal,D,VS2,618,550,516,51,317,1700.2424
7428,102,Good,F,SI2,638,530,637,646,409,4222.16236
7429,11,Ideal,F,VS1,615,550,669,664,41,7891.2652
7430,36,Very Good,G,VVS2,619,580,454,46,283,718.26742
7431,152,Fair,I,I1,677,580,707,70,476,4324.84097
7432,125,Ideal,I,SI1,610,560,697,702,427,6103.18354
7433,128,Ideal,G,VS2,622,570,699,694,433,9017.85698
7434,104,Good,F,VS2,637,580,634,643,407,6619.60618
7435,101,Ideal,F,VS1,625,540,643,646,403,7749.22362
7436,147,Fair,F,SI2,659,590,699,694,459,6229.39788
7437,116,Ideal,E,SI1,619,570,672,676,417,5842.39828
7438,32,Ideal,E,VS2,620,570,439,441,273,718.26742
7439,125,Ideal,H,VS2,611,550,694,697,425,7447.4652
7440,101,Ideal,F,VS2,612,580,645,643,394,6596.06109
7441,135,Ideal,I,SI1,623,570,711,705,441,6648.80636
7442,52,Very Good,H,VVS2,617,630,526,516,322,2118.65785
7443,31,Very Good,F,SI1,631,550,434,428,272,691.3973
7444,39,Premium,H,VVS2,621,580,465,463,288,957.496
7445,232,Premium,I,SI2,621,580,847,843,525,15502.13151
7446,3,Ideal,E,VS1,619,560,428,431,266,691.3973
7447,151,Premium,H,SI1,613,600,729,733,448,9479.078
7448,92,Ideal,E,SI1,614,550,629,625,385,4290.99593
7449,71,Very Good,G,VS2,635,570,561,564,357,2764.67212
7450,24,Very Good,F,VVS1,590,590,405,408,24,691.3973
7451,78,Premium,F,SI1,608,600,597,594,362,2946.37086
7452,73,Premium,F,SI1,612,600,578,573,352,2546.28681
7453,32,Premium,G,IF,594,600,445,447,265,787.24624
7454,92,Ideal,E,SI1,621,560,622,624,387,4275.10369
7455,42,Ideal,G,VS1,613,570,481,478,294,976.28326
7456,7,Ideal,J,VS1,616,570,572,577,354,1979.30195
7457,4,Ideal,E,SI1,627,570,472,469,295,976.28326
7458,3,Ideal,E,VS1,613,570,43,434,265,691.3973
7459,101,Ideal,D,VVS1,625,550,639,644,401,10974.77999
7460,44,Premium,E,VS1,607,580,491,488,297,976.28326
7461,15,Premium,E,SI2,610,580,735,73,447,8692.02493
7462,75,Premium,E,VS2,618,580,583,585,361,3078.88051
7463,32,Ideal,E,VS2,617,560,441,444,273,718.26742
7464,101,Ideal,H,SI1,623,590,636,641,398,5032.47495
7465,32,Ideal,H,VVS2,618,550,438,442,272,718.26742
7466,3,Premium,H,VVS1,625,590,429,426,267,691.3973
7467,114,Premium,E,VVS2,597,580,691,683,41,11967.87913
7468,111,Ideal,G,SI2,607,590,672,676,409,4797.97936
7469,164,Premium,F,SI1,628,590,753,751,472,13162.83853
7470,101,Premium,D,SI1,620,600,637,64,396,5300.54341
7471,4,Very Good,F,VVS1,589,590,481,484,284,1003.60725
7472,109,Ideal,J,VS2,625,550,664,658,413,4324.69132
7473,162,Ideal,I,VS1,608,560,756,761,462,10356.87946
7474,132,Ideal,F,SI1,616,560,711,705,436,8147.79831
7475,3,Ideal,E,VVS2,619,570,428,431,266,691.3973
7476,128,Premium,H,SI1,599,590,708,705,423,7679.76485
7477,178,Ideal,F,VS2,609,560,785,788,479,15767.95397
7478,3,Ideal,D,VS1,628,570,427,43,269,691.3973
7479,77,Very Good,F,VVS1,602,580,593,597,358,3411.858
7480,5,Ideal,E,VS1,622,560,51,513,318,1693.26602
7481,3,Very Good,E,VS2,616,610,426,431,264,691.3973
7482,3,Ideal,F,IF,623,530,434,436,271,760.37612
7483,3,Very Good,I,VS1,635,570,429,424,271,691.3973
7484,31,Ideal,H,SI1,615,550,439,442,271,718.26742
7485,35,Very Good,F,SI2,612,550,456,457,279,732.94226
7486,33,Premium,G,VVS2,620,590,446,441,275,718.26742
7487,41,Good,H,VS2,641,570,472,464,30,976.28326
7488,17,Very Good,I,SI1,619,620,752,758,467,9225.99755
7489,164,Very Good,J,SI2,620,590,747,752,465,6872.47781
7490,84,Ideal,G,VS1,614,560,604,615,374,4559.96228
7491,54,Very Good,E,SI1,596,620,531,536,318,1431.60072
7492,55,Ideal,D,VVS2,611,570,532,529,324,2512.9652
7493,61,Ideal,D,VVS2,601,570,553,558,334,2698.11494
7494,52,Very Good,F,VVS1,617,560,517,522,32,1799.54174
7495,31,Premium,G,VS2,612,580,437,432,266,718.26742
7496,65,Premium,D,VVS2,599,580,569,563,339,2634.26938
7497,32,Good,E,VS2,570,600,46,453,26,706.07214
7498,34,Premium,E,SI2,599,590,455,457,273,732.94226
7499,52,Ideal,F,SI2,621,550,514,517,32,1444.73247
7500,141,Good,H,VS2,638,600,704,712,452,8288.65964
7501,4,Premium,G,SI1,611,610,476,47,289,944.43882
7502,78,Very Good,E,SI1,609,570,593,597,362,2883.91973
7503,157,Very Good,J,VS2,626,590,739,743,464,8090.69115
7504,9,Very Good,H,SI1,633,580,604,613,385,3902.51288
7505,101,Ideal,F,VS1,613,570,644,647,396,7661.2614
7506,32,Ideal,D,VS1,622,540,441,443,275,718.26742
7507,53,Ideal,J,VS2,626,530,521,524,327,1700.2424
7508,9,Good,E,SI1,639,570,612,608,39,3793.86338
7509,4,Premium,F,VVS2,608,590,471,473,287,976.28326
7510,105,Ideal,F,VVS2,621,540,652,655,406,9488.00186
7511,107,Ideal,E,VVS2,617,570,661,655,406,9988.00942
7512,15,Good,F,VS2,586,640,752,746,439,13966.66912
7513,31,Ideal,D,SI2,625,550,434,43,27,691.3973
7514,43,Premium,G,VVS2,623,600,485,478,30,976.28326
7515,87,Ideal,F,SI1,617,560,61,612,377,3857.29586
7516,13,Ideal,G,SI2,619,570,701,695,432,5643.73773
7517,5,Premium,F,SI1,617,570,509,506,313,1431.60072
7518,41,Ideal,G,IF,617,560,477,48,295,944.43882
7519,152,Ideal,D,SI1,612,570,747,74,455,11662.01396
7520,101,Very Good,F,VS2,628,590,633,641,40,6475.40991
7521,116,Ideal,G,VS2,625,560,667,673,419,7466.58596
7522,34,Good,H,SI1,637,570,444,445,283,718.26742
7523,101,Very Good,F,VS1,626,560,639,636,399,7455.09132
7524,101,Premium,E,SI2,615,580,64,643,395,4338.69894
7525,41,Very Good,G,SI2,634,580,473,47,299,944.43882
7526,107,Very Good,G,SI2,629,590,651,658,412,4330.32575
7527,15,Fair,H,I1,689,560,70,69,479,11004.63066
7528,32,Ideal,G,IF,609,570,441,446,27,787.24624
7529,101,Premium,H,SI1,623,610,639,632,396,4744.35366
7530,101,Premium,E,SI1,630,610,642,637,403,4954.81836
7531,42,Ideal,D,SI2,620,540,48,485,299,825.775
7532,55,Very Good,E,VS1,616,550,526,528,325,1755.11631
7533,101,Good,D,SI2,646,590,623,63,405,3989.07112
7534,91,Ideal,F,SI2,603,570,626,634,38,4050.30715
7535,33,Ideal,E,VS2,623,550,446,443,277,718.26742
7536,32,Ideal,E,VS2,616,560,44,443,272,691.3973
7537,4,Ideal,F,SI1,620,570,472,476,294,976.28326
7538,52,Ideal,D,VS2,618,550,519,516,32,1642.92052
7539,53,Premium,D,SI1,600,580,524,529,316,1431.60072
7540,12,Ideal,H,SI1,625,560,684,679,426,6459.71238
7541,54,Ideal,D,VS2,612,560,529,523,322,1700.2424
7542,73,Ideal,F,SI2,627,570,575,579,362,2292.07264
7543,33,Very Good,H,VS2,588,620,449,453,265,732.94226
7544,76,Ideal,H,SI1,617,560,587,584,361,2624.35424
7545,52,Ideal,G,VS1,617,570,516,518,319,1755.11631
7546,32,Ideal,E,VVS1,619,550,441,438,272,718.26742
7547,3,Ideal,G,VS1,624,570,43,432,269,691.3973
7548,3,Premium,H,VS2,623,580,431,433,269,691.3973
7549,217,Premium,H,SI1,599,610,839,838,502,16756.6542
7550,95,Very Good,E,SI1,628,590,621,625,391,4275.10369
7551,4,Very Good,I,VS1,617,570,471,473,291,976.28326
7552,218,Premium,I,SI1,630,580,823,817,522,16271.17864
7553,127,Premium,I,I1,602,620,705,70,423,4252.36875
7554,10,Good,G,VVS1,638,600,631,635,404,7925.97382
7555,34,Ideal,E,VS1,608,570,453,449,274,718.26742
7556,101,Premium,G,VS1,607,580,649,652,395,6863.58963
7557,36,Very Good,H,SI1,630,550,451,454,285,732.94226
7558,28,Very Good,H,VVS2,624,540,42,423,263,691.3973
7559,54,Ideal,G,SI1,626,570,521,518,325,1431.60072
7560,71,Ideal,I,SI1,622,550,57,575,356,2631.71566
7561,101,Very Good,G,SI2,621,610,627,638,393,4186.35915
7562,23,Premium,E,VVS1,613,600,401,395,244,691.3973
7563,10,Very Good,H,SI1,615,590,635,64,392,4747.87701
7564,141,Ideal,F,VVS1,611,570,72,728,442,13396.55284
7565,32,Premium,F,VS2,612,590,44,442,27,691.3973
7566,154,Premium,F,VS2,624,590,743,738,462,14744.1089
7567,127,Ideal,H,SI1,606,570,707,70,426,6494.33926
7568,52,Very Good,G,VS1,595,580,521,528,312,1755.11631
7569,39,Ideal,I,IF,608,560,473,475,288,976.28326
7570,81,Ideal,I,SI1,625,570,598,592,372,2919.46345
7571,201,Good,I,SI2,638,570,80,795,51,14710.84293
7572,10,Premium,I,SI1,605,590,654,649,394,4377.26131
7573,73,Very Good,D,VS2,635,580,568,572,362,2980.78695
7574,124,Premium,H,SI1,602,600,694,691,417,7008.55738
7575,132,Premium,E,I1,622,580,705,697,436,4245.82287
7576,5,Ideal,E,VVS2,618,536,51,513,316,1922.01339
7577,201,Very Good,H,VS1,635,530,804,797,508,16473.8427
7578,91,Very Good,F,SI1,601,580,63,635,38,4850.9538
7579,7,Ideal,F,VS1,625,560,573,57,357,2972.7268
7580,31,Very Good,G,VVS2,633,570,431,428,272,691.3973
7581,73,Ideal,D,VS2,619,560,576,581,358,3144.72695
7582,41,Ideal,E,VS2,618,540,479,476,295,976.28326
7583,28,Very Good,H,VVS1,599,620,423,428,255,691.3973
7584,31,Very Good,G,VS1,622,560,432,436,27,691.3973
7585,57,Premium,D,SI1,626,560,54,534,336,1507.68726
7586,158,Premium,G,VS1,621,590,746,743,462,14025.00627
7587,35,Very Good,G,SI1,634,560,45,446,284,691.3973
7588,91,Premium,F,SI2,626,580,614,609,383,3388.98235
7589,96,Very Good,E,VS2,587,580,647,651,381,6522.38435
7590,45,Fair,F,SI1,668,590,479,463,316,1252.07047
7591,34,Premium,F,VS2,629,580,446,444,28,718.26742
7592,51,Ideal,E,VS2,617,540,518,513,318,1700.2424
7593,71,Ideal,E,VS2,620,550,572,577,356,3025.86215
7594,56,Very Good,G,VS2,609,580,534,536,326,1700.2424
7595,41,Ideal,F,VS2,619,560,474,476,294,976.28326
7596,52,Ideal,F,VS1,622,550,514,518,321,1755.11631
7597,101,Very Good,F,VS1,594,580,646,654,386,7568.37153
7598,101,Premium,I,SI2,617,600,634,64,393,4128.24695
7599,31,Premium,I,SI1,623,590,429,432,268,691.3973
7600,32,Premium,J,VS2,619,590,438,435,27,718.26742
7601,51,Premium,G,SI2,599,600,514,507,306,1393.60525
7602,7,Very Good,G,VVS2,634,590,562,564,357,2876.26646
7603,112,Good,I,SI2,643,600,659,656,423,4291.42208
7604,31,Premium,G,VS1,621,580,431,436,269,691.3973
7605,39,Ideal,E,IF,625,570,47,474,295,866.99489
7606,39,Premium,F,VS1,617,580,469,471,29,957.496
7607,238,Premium,J,VS2,621,580,854,849,529,16265.62423
7608,3,Premium,F,VS2,622,600,427,422,264,691.3973
7609,76,Premium,E,SI1,611,580,591,585,359,2681.31598
7610,33,Ideal,E,SI1,624,560,443,441,276,718.26742
7611,3,Premium,D,VS2,617,590,428,425,263,691.3973
7612,47,Premium,H,VS1,618,580,499,494,307,1292.72491
7613,10,Very Good,E,VS2,619,570,635,638,394,6475.40991
7614,101,Ideal,E,VS1,616,570,641,645,396,7661.2614
7615,124,Premium,I,VVS2,627,580,685,689,431,6605.37502
7616,184,Premium,H,SI1,597,580,798,801,477,16755.60358
7617,74,Ideal,I,VS2,615,570,581,586,359,2479.87011
7618,32,Ideal,D,VVS1,621,540,443,44,274,718.26742
7619,31,Ideal,I,VS2,616,550,437,44,27,718.26742
7620,71,Premium,H,VS2,628,590,568,563,355,2793.58387
7621,204,Premium,G,SI2,618,560,813,805,50,15287.71492
7622,7,Premium,F,SI2,617,620,569,565,35,2410.61105
7623,101,Very Good,G,VS2,632,550,639,634,402,6221.13239
7624,5,Very Good,F,VS2,628,570,505,508,318,1689.71597
7625,56,Ideal,D,SI1,623,560,526,533,33,1539.71288
7626,25,Very Good,F,VS1,621,580,40,405,25,691.3973
7627,105,Very Good,H,SI1,595,580,661,669,396,5058.30769
7628,41,Ideal,I,IF,611,570,478,481,293,976.28326
7629,151,Very Good,G,VS1,602,630,739,736,444,13886.34911
7630,21,Very Good,J,VS2,615,607,816,821,503,13776.298
7631,104,Good,F,SI2,585,610,663,668,389,4583.24676
7632,203,Premium,J,SI2,627,590,802,808,505,11878.44651
7633,52,Very Good,F,VS1,632,570,509,51,322,1755.11631
7634,23,Very Good,F,VVS2,615,560,395,40,244,691.3973
7635,123,Ideal,H,SI2,621,560,685,682,424,5482.42411
7636,7,Ideal,I,VVS2,627,540,565,569,355,2449.8448
7637,115,Very Good,J,SI2,636,570,66,664,421,4465.13113
7638,43,Ideal,G,VVS1,615,560,487,489,30,1003.60725
7639,3,Ideal,E,VVS2,612,610,43,433,264,691.3973
7640,38,Very Good,F,SI2,610,610,461,467,283,820.90867
7641,151,Premium,E,SI1,606,590,745,741,45,11726.27145
7642,54,Very Good,G,SI1,604,560,529,534,321,1431.60072
7643,3,Ideal,H,VVS2,613,570,433,431,265,691.3973
7644,7,Premium,D,VS1,625,600,567,562,353,2991.06118
7645,5,Good,I,VS1,612,610,503,506,309,1543.27721
7646,108,Ideal,G,SI2,622,560,659,656,409,4329.75572
7647,36,Premium,D,SI2,612,590,459,456,28,732.94226
7648,92,Premium,F,SI2,589,590,638,635,375,4173.81774
7649,10,Premium,D,SI2,616,600,637,633,391,4051.649
7650,156,Ideal,F,SI1,612,570,752,748,459,11726.27145
7651,35,Ideal,D,VS2,625,560,451,455,283,732.94226
7652,102,Ideal,J,VS2,607,570,65,654,396,4548.00653
7653,9,Premium,G,VS2,613,590,621,615,379,4795.94836
7654,153,Premium,I,VS2,620,580,736,741,458,9609.11064
7655,81,Very Good,E,SI1,638,580,585,597,377,2944.40661
7656,135,Premium,G,SI2,605,600,716,711,432,6057.83517
7657,51,Premium,D,SI1,601,600,514,518,31,1539.71288
7658,10,Ideal,F,VS2,628,570,635,63,397,6047.00523
7659,17,Very Good,H,VS1,628,570,747,757,472,12381.53691
7660,37,Ideal,F,VS1,611,570,461,465,283,820.90867
7661,64,Ideal,E,VVS2,621,530,551,554,343,2663.94907
7662,6,Ideal,F,SI1,627,540,543,539,339,1505.13868
7663,52,Ideal,I,SI1,618,540,516,519,32,1539.71288
7664,107,Premium,H,SI2,622,590,647,653,404,4291.42208
7665,37,Premium,G,SI1,600,570,47,467,281,792.54563
7666,34,Premium,E,SI1,593,580,455,459,271,746.77578
7667,25,Very Good,E,VVS1,602,590,411,413,248,691.3973
7668,53,Good,E,VS2,586,620,526,532,31,1642.92052
7669,43,Ideal,I,VS1,624,560,481,484,301,976.28326
7670,116,Ideal,G,VS2,623,570,666,672,417,7310.7568
7671,201,Good,H,VS2,633,550,787,794,50,14278.9229
7672,155,Ideal,H,SI2,621,570,739,743,46,8259.83833
7673,216,Premium,J,SI1,605,590,841,835,507,14153.74597
7674,5,Good,D,SI1,641,560,503,498,321,1343.19264
7675,112,Premium,H,SI1,612,590,669,665,408,5231.95936
7676,3,Good,E,SI1,634,560,423,425,269,691.3973
7677,31,Premium,F,VS2,629,590,432,427,27,691.3973
7678,32,Premium,E,SI1,622,580,439,436,272,718.26742
7679,15,Premium,H,SI2,611,590,741,735,451,7885.9499
7680,105,Very Good,D,VS2,629,570,639,651,406,6828.33315
7681,55,Ideal,G,VVS2,625,560,525,522,327,2118.65785
7682,81,Ideal,F,SI1,619,570,598,601,371,3282.30589
7683,20,Fair,H,VS2,652,560,792,787,515,15530.55828
7684,202,Premium,I,VS2,612,600,822,813,50,16049.05362
7685,214,Ideal,I,SI2,607,570,834,84,508,14059.06408
7686,124,Fair,D,SI1,556,670,727,711,40,9935.85337
7687,101,Good,H,SI2,637,550,632,637,404,4176.95335
7688,9,Very Good,E,VS2,622,590,613,618,383,4559.96228
7689,55,Ideal,F,SI1,610,560,528,534,324,1431.60072
7690,92,Fair,E,SI1,668,550,604,599,402,3486.48925
7691,75,Fair,D,SI2,646,570,574,572,37,2456.22987
