id,carat,cut,color,clarity,depth,table,x,y,z,price
8751,101,Very Good,G,VS1,631,570,638,633,401,6417.71294
8752,7,Premium,E,SI1,612,600,571,569,349,2382.76745
8753,32,Ideal,F,VVS1,621,540,441,442,274,925.04906
8754,121,Ideal,E,SI1,620,560,683,676,421,6697.94001
8755,24,Premium,D,VVS1,615,600,40,397,245,1156.74174
8756,103,Premium,E,VS2,629,610,642,636,402,7264.94909
8757,102,Very Good,I,SI2,626,560,641,644,402,4069.12474
8758,9,Good,I,VS2,625,590,606,613,381,3199.89237
8759,31,Ideal,D,SI1,624,560,433,435,271,641.54048
8760,34,Ideal,H,VVS1,618,570,446,444,275,960.57842
8761,51,Premium,H,SI1,616,560,519,514,318,1355.24632
8762,8,Ideal,G,VVS2,615,550,595,599,368,4124.75772
8763,8,Very Good,J,VS1,627,580,591,595,372,2553.36553
8764,73,Ideal,I,VVS1,618,570,575,577,356,2692.09114
8765,106,Ideal,F,SI1,622,570,652,65,405,5136.38014
8766,32,Premium,E,VS2,612,590,44,443,27,664.14208
8767,27,Very Good,E,VS1,604,590,418,42,253,410.4935
8768,35,Ideal,G,IF,618,550,454,456,281,996.76156
8769,41,Ideal,G,VVS1,618,550,476,479,295,1227.36659
8770,72,Ideal,E,SI1,609,570,583,586,356,3071.99468
8771,76,Ideal,E,SI1,612,560,588,591,361,3215.72738
8772,31,Premium,E,VVS2,622,560,431,428,267,730.55276
8773,92,Good,I,SI1,633,580,614,618,39,3376.2105
8774,75,Very Good,I,SI1,637,560,573,577,366,2150.20868
8775,106,Good,I,VS1,588,620,665,672,393,4847.48814
8776,76,Ideal,H,VS2,627,570,586,582,366,2893.54249
8777,75,Ideal,E,VS1,618,550,585,587,362,3517.11398
8778,10,Premium,E,SI2,607,580,645,638,39,4081.56717
8779,17,Premium,F,SI2,601,580,774,767,463,10743.07095
8780,31,Ideal,D,VS2,618,560,439,435,27,699.26466
8781,5,Premium,E,SI1,624,600,498,496,31,1166.54086
8782,201,Premium,I,SI2,625,600,804,795,50,12741.51947
8783,49,Premium,F,SI2,622,590,509,504,315,1114.02007
8784,10,Premium,G,VS2,616,580,639,643,395,6453.82904
8785,5,Fair,E,SI1,617,680,509,503,312,1230.44388
8786,15,Premium,I,SI2,625,610,729,724,454,6647.23435
8787,161,Very Good,E,SI2,630,599,742,745,468,9694.31593
8788,21,Fair,G,I1,674,590,782,776,524,8991.34258
8789,99,Very Good,D,SI2,625,570,63,634,395,4717.80332
8790,53,Ideal,F,VS1,617,560,52,522,321,1699.51216
8791,122,Ideal,G,VS1,622,560,688,685,427,9015.36419
8792,23,Premium,F,VVS2,613,590,394,399,243,555.31949
8793,41,Very Good,D,SI1,632,570,477,473,30,919.84496
8794,151,Premium,H,SI2,630,590,726,716,454,7218.74882
8795,156,Premium,D,SI2,611,560,754,745,458,10308.71587
8796,204,Very Good,J,VS1,626,580,806,811,506,14690.5844
8797,103,Premium,H,SI2,627,620,643,638,402,4204.13687
8798,151,Very Good,H,SI1,585,590,748,76,441,10109.48691
8799,33,Premium,H,VS1,592,580,455,45,268,647.58499
8800,32,Ideal,E,VVS1,609,570,445,442,27,791.25558
8801,151,Ideal,H,VS2,625,550,734,729,457,11465.90976
8802,26,Ideal,H,VVS1,622,550,409,411,255,724.07295
8803,3,Good,D,SI2,634,560,426,429,271,412.69591
8804,101,Good,G,VS2,638,570,627,634,402,5425.59802
8805,76,Very Good,I,SI1,620,580,584,59,364,2316.60924
8806,72,Ideal,H,VS2,628,570,574,57,359,2618.26847
8807,118,Premium,G,SI2,605,600,688,681,414,4527.77318
8808,102,Very Good,G,VS2,634,590,632,63,40,5569.33612
8809,71,Ideal,D,SI2,625,560,57,573,357,2799.65942
8810,3,Very Good,F,IF,624,560,428,431,268,824.72112
8811,3,Very Good,H,VVS1,634,550,43,428,272,812.95044
8812,77,Good,H,VVS2,579,610,607,601,35,3363.57634
8813,101,Premium,I,SI2,615,620,641,637,393,3521.10651
8814,102,Premium,H,VS2,624,580,639,643,40,5376.27077
8815,56,Good,E,VS1,598,610,535,536,32,2009.03697
8816,34,Ideal,G,IF,616,540,449,453,278,945.0612
8817,37,Ideal,E,VS2,616,570,461,465,285,735.80941
8818,3,Very Good,G,VVS1,607,560,432,435,263,793.2609
8819,12,Ideal,G,SI1,618,590,677,68,419,6094.56473
8820,75,Very Good,G,VS2,634,560,578,574,365,2786.63489
8821,33,Very Good,D,VS2,629,540,44,444,278,938.23953
8822,101,Ideal,G,VS2,606,570,647,653,394,6557.23617
8823,41,Premium,E,VS1,608,590,482,476,291,867.90591
8824,5,Premium,D,VS2,622,600,515,505,317,1559.45829
8825,51,Premium,G,VS1,623,580,508,513,318,1544.16051
8826,9,Very Good,E,VS2,604,590,626,63,379,4901.62497
8827,75,Ideal,G,VVS2,622,560,578,582,361,3560.60908
8828,103,Ideal,H,VVS2,624,530,645,651,405,6518.69371
8829,74,Ideal,D,SI2,617,550,581,585,36,2417.00684
8830,7,Very Good,F,SI1,611,570,57,573,349,2549.1585
8831,33,Ideal,E,VS1,616,560,446,443,274,695.53668
8832,31,Ideal,E,VS1,611,540,437,44,268,672.94697
8833,55,Good,E,VS2,598,610,529,532,317,1748.06342
8834,54,Ideal,F,VS2,628,570,525,52,328,1595.55775
8835,95,Ideal,G,VS2,616,560,634,63,389,5580.24643
8836,10,Good,J,SI2,627,580,628,632,395,3310.73264
8837,151,Ideal,I,VS2,599,560,749,742,447,9803.33013
8838,134,Fair,G,SI2,647,550,703,697,453,5646.69278
8839,71,Fair,J,VS2,649,540,563,553,362,1731.55436
8840,151,Fair,D,SI2,662,540,719,708,472,8648.12422
8841,34,Ideal,E,VS1,612,570,445,45,274,729.4613
8842,107,Ideal,H,VS2,618,560,652,655,404,5597.01202
8843,27,Ideal,D,VVS2,626,560,413,415,259,752.02557
8844,101,Ideal,G,VS1,612,570,647,641,394,6973.58466
8845,156,Ideal,H,VS2,622,560,745,747,464,11699.43541
8846,73,Ideal,G,SI1,612,570,579,586,356,2540.39877
8847,9,Ideal,E,VS1,613,570,62,624,381,5873.61927
8848,78,Ideal,F,SI1,611,560,594,598,364,2927.37701
8849,31,Ideal,G,IF,621,540,438,441,273,838.20211
8850,52,Very Good,F,VVS1,620,570,511,515,318,1897.71861
8851,51,Ideal,H,VVS2,616,550,511,514,316,1646.99065
8852,121,Premium,F,VS2,615,570,681,674,417,8296.3639
8853,32,Ideal,G,VVS1,618,560,439,441,272,927.30021
8854,51,Ideal,G,VS2,629,540,512,508,321,1405.37641
8855,9,Premium,G,SI1,606,610,621,616,375,3835.90315
8856,41,Premium,E,VS2,598,600,487,483,29,778.59907
8857,35,Good,D,SI1,633,570,451,453,286,673.20183
8858,154,Premium,F,SI1,628,580,735,732,461,11065.51473
8859,51,Ideal,G,VS1,622,550,514,511,319,1614.64176
8860,91,Ideal,I,SI2,616,570,623,624,384,3122.58397
8861,76,Ideal,J,SI2,615,540,59,593,364,2033.44491
8862,128,Ideal,G,VS1,621,560,697,694,432,9430.55656
8863,201,Good,J,SI2,634,590,795,799,505,11675.88785
8864,31,Good,E,SI1,631,570,43,435,273,411.21884
8865,41,Very Good,F,VS2,594,600,485,489,289,720.3609
8866,3,Ideal,E,VVS1,613,570,432,436,266,864.93156
8867,135,Ideal,H,SI1,615,580,708,711,436,7408.71881
8868,124,Premium,I,SI2,628,580,688,679,428,4800.5132
8869,56,Ideal,H,VS1,602,570,538,535,323,1704.98681
8870,7,Good,D,SI2,592,600,575,578,341,2123.88576
8871,72,Ideal,G,VS2,615,550,576,579,355,2851.67501
8872,4,Ideal,E,VVS2,618,560,474,477,294,1099.67277
8873,12,Very Good,G,SI2,617,590,681,686,422,5133.65946
8874,3,Ideal,H,VVS1,622,550,43,432,268,790.30153
8875,155,Premium,H,VS1,584,610,764,759,445,12046.25408
8876,33,Premium,G,IF,608,580,442,446,27,942.13868
8877,93,Very Good,G,VS1,621,590,616,621,384,4692.7523
8878,5,Premium,G,VS1,622,590,504,509,315,1480.77648
8879,4,Premium,G,VS1,600,570,483,474,287,1003.40921
8880,71,Very Good,G,VS1,633,560,567,564,358,2513.54569
8881,25,Very Good,F,VS1,612,590,402,405,247,640.25051
8882,3,Good,G,VVS2,638,570,424,426,271,787.91202
8883,38,Ideal,E,VS1,607,560,47,472,286,950.80616
8884,43,Premium,G,VS2,611,580,484,488,297,926.77932
8885,77,Ideal,H,VS2,620,560,589,586,364,2884.97605
8886,107,Very Good,G,VS2,605,560,664,671,404,6521.22444
8887,31,Premium,E,SI1,620,580,435,43,268,557.26848
8888,7,Ideal,F,VS2,613,570,57,576,351,2834.66171
8889,135,Ideal,J,SI1,623,570,708,702,439,5846.26599
8890,228,Premium,J,VS2,624,580,845,835,524,14353.25579
8891,201,Good,F,SI2,641,570,782,778,50,14264.87304
8892,56,Ideal,F,VVS2,611,570,532,535,325,2119.31642
8893,53,Ideal,F,VS1,621,570,521,516,322,1604.8909
8894,57,Ideal,G,VS1,621,560,533,53,33,1875.7368
8895,105,Very Good,F,SI1,597,600,663,671,398,5181.64372
8896,27,Very Good,H,SI2,631,560,884,878,556,15600.31116
8897,35,Ideal,G,VVS2,618,550,453,456,281,930.48139
8898,101,Very Good,F,VS1,632,580,632,634,40,6582.03376
8899,7,Fair,I,SI1,658,570,546,555,362,1753.64054
8900,58,Good,F,VVS2,622,610,537,544,336,1912.53378
8901,56,Ideal,E,VS1,611,560,529,534,325,1982.62252
8902,101,Good,D,SI2,651,570,627,632,41,3987.78187
8903,37,Ideal,G,VVS2,616,550,462,466,286,1063.58377
8904,216,Very Good,I,VS2,586,600,848,855,499,16102.13129
8905,105,Ideal,J,VS1,628,570,645,641,404,4555.1897
8906,72,Very Good,E,SI1,629,540,572,576,361,2479.52027
8907,32,Ideal,G,IF,609,560,441,443,269,942.3486
8908,3,Premium,D,SI1,621,590,431,429,267,688.16226
8909,10,Ideal,H,SI1,614,550,649,644,397,5100.94897
8910,106,Premium,F,SI1,621,580,65,652,404,5035.77286
8911,82,Premium,G,SI2,607,610,601,598,364,2324.68357
8912,32,Ideal,J,VS1,613,570,443,441,271,365.32787
8913,117,Good,D,SI2,574,590,702,695,401,5151.00417
8914,71,Premium,G,SI1,612,610,571,566,348,2305.67088
8915,111,Premium,H,SI2,629,590,659,654,413,4161.43811
8916,32,Premium,G,SI1,610,610,441,438,268,536.37171
8917,101,Good,F,VS2,601,600,646,651,39,6230.03737
8918,24,Ideal,F,VVS2,616,540,40,409,249,697.22487
8919,4,Very Good,E,VS2,629,590,47,475,297,879.89033
8920,158,Ideal,I,SI1,623,550,742,749,464,9254.71634
8921,3,Premium,F,VS1,598,600,439,431,26,537.67237
8922,4,Ideal,H,VS1,627,590,474,47,296,883.15591
8923,103,Ideal,F,SI1,620,560,647,65,402,5993.75656
8924,131,Premium,G,SI1,622,560,702,697,435,6717.40226
8925,7,Very Good,F,SI1,631,600,562,563,355,2380.84272
8926,3,Ideal,E,VS2,620,550,43,425,265,594.58801
8927,37,Premium,I,VVS1,616,590,462,466,286,842.03778
8928,3,Very Good,I,SI1,619,610,427,429,265,332.25768
8929,20,Fair,H,SI2,687,550,79,767,535,12592.92127
8930,67,Good,D,SI1,638,570,553,548,351,2211.94733
8931,99,Very Good,F,SI2,612,560,64,645,393,4486.1923
8932,15,Good,I,VS2,633,620,708,719,452,7861.06334
8933,44,Very Good,F,VS1,612,610,483,488,297,975.28946
8934,101,Very Good,E,VS2,620,550,642,646,399,7594.26733
8935,151,Good,I,SI1,639,630,72,717,459,7861.47915
8936,77,Ideal,J,VS2,625,570,58,591,366,2249.70691
8937,41,Ideal,E,SI1,627,570,474,477,298,817.51288
8938,129,Ideal,G,VS2,629,570,691,689,434,8624.70789
8939,12,Very Good,J,SI2,612,580,677,682,416,4254.15531
8940,10,Very Good,E,SI1,612,600,639,642,392,5598.23376
8941,142,Very Good,I,VS1,601,650,728,72,435,8057.82815
8942,10,Premium,G,VS2,620,570,643,637,397,6134.33773
8943,225,Premium,I,SI1,613,580,852,842,0,12955.88765
8944,25,Very Good,F,IF,611,540,408,411,25,1026.82388
8945,15,Premium,E,SI1,615,580,728,736,45,10578.65979
8946,54,Premium,F,SI1,597,590,536,53,318,1333.97606
8947,35,Ideal,E,VS2,620,550,454,452,281,729.5873
8948,7,Good,F,SI1,631,560,563,566,356,2141.1418
8949,10,Good,F,SI2,602,650,638,641,385,4066.5965
8950,52,Very Good,F,SI1,586,610,528,53,31,1152.76841
8951,3,Ideal,G,VVS1,620,540,435,436,27,887.87574
8952,31,Ideal,H,VS2,626,570,435,431,271,631.99883
8953,4,Very Good,E,VS1,629,560,467,471,295,933.25224
8954,71,Very Good,E,VS2,599,590,579,583,348,2882.69946
8955,125,Ideal,G,VVS2,622,550,687,693,429,10773.58378
8956,151,Very Good,I,SI1,593,590,749,759,447,8171.52343
8957,123,Ideal,H,IF,613,570,687,692,423,10220.66834
8958,125,Premium,H,SI2,616,540,695,685,425,4993.03597
8959,151,Ideal,F,VVS2,626,570,736,725,457,16578.92608
8960,14,Very Good,F,VS2,600,580,724,729,436,12639.88326
8961,72,Premium,F,SI1,599,580,585,581,349,2356.05273
8962,51,Ideal,D,VS2,627,550,509,512,32,1517.466
8963,42,Ideal,E,VS2,621,560,48,477,297,1038.92764
8964,24,Ideal,F,VVS2,626,570,393,396,247,741.29832
8965,5,Ideal,E,SI1,622,570,506,51,316,1403.46879
8966,71,Premium,E,VS2,623,580,569,565,353,2690.44076
8967,31,Ideal,E,IF,630,550,434,437,273,956.06733
8968,65,Very Good,I,IF,610,550,565,573,347,2443.64167
8969,41,Very Good,E,VVS1,600,610,478,486,289,1187.64661
8970,107,Ideal,G,SI1,622,560,652,656,407,4983.3493
8971,4,Ideal,I,VS1,609,560,476,48,291,791.92957
8972,97,Ideal,I,I1,616,530,643,64,395,2899.07871
8973,101,Premium,J,SI2,583,620,649,643,377,3129.26598
8974,113,Very Good,D,SI2,623,600,659,67,414,4631.05158
8975,101,Premium,I,SI2,617,600,64,634,393,3722.49072
8976,3,Premium,E,VVS2,615,600,428,431,264,638.77677
8977,10,Good,G,VS2,634,570,627,631,399,5211.62544
8978,3,Ideal,G,SI1,606,570,434,437,263,573.73641
8979,106,Very Good,G,VS1,628,540,65,656,41,6397.16517
8980,92,Good,H,VS1,623,630,618,63,388,4545.1538
8981,3,Premium,E,VS2,625,590,427,43,268,675.02505
8982,201,Good,J,VS1,637,590,793,786,503,14830.82846
8983,43,Ideal,G,VS1,612,570,483,488,297,1052.87316
8984,4,Ideal,H,VVS2,623,570,473,471,294,995.43141
8985,81,Premium,D,VS1,623,580,60,594,372,4163.20389
8986,64,Very Good,I,SI1,630,570,547,552,346,1652.50595
8987,34,Ideal,E,SI1,617,560,452,449,278,658.99123
8988,39,Very Good,G,VS2,604,610,471,473,285,684.75071
8989,36,Ideal,I,VS1,620,540,458,461,285,543.7031
8990,97,Ideal,G,SI2,616,560,631,639,391,4382.62657
8991,25,Very Good,F,VVS1,618,550,406,409,252,935.3888
8992,32,Ideal,D,SI1,609,550,445,448,272,690.71486
8993,20,Premium,J,SI1,622,590,797,792,494,12082.3533
8994,103,Premium,E,SI1,595,600,664,656,393,5660.40199
8995,207,Ideal,F,SI2,615,550,823,828,508,15844.41476
8996,5,Fair,F,SI2,611,670,507,504,309,1017.0074
8997,128,Premium,J,SI1,619,560,713,70,437,5061.1579
8998,91,Very Good,G,VS1,631,610,613,607,385,4458.16764
8999,128,Ideal,G,VVS1,621,560,696,693,431,11043.85482
9000,33,Premium,G,VS1,619,590,443,445,275,760.224
9001,33,Ideal,G,VS1,614,550,444,448,274,736.4746
9002,31,Very Good,F,VS2,627,570,431,436,272,554.36022
9003,116,Very Good,G,VS1,629,550,665,674,421,7646.45172
9004,176,Very Good,H,SI1,631,590,769,759,482,12658.31658
9005,78,Very Good,F,SI1,624,580,583,586,365,2788.35113
9006,9,Ideal,F,SI2,619,570,613,618,381,3712.86804
9007,10,Premium,H,VVS2,603,590,646,641,388,5875.86353
9008,228,Ideal,J,VS1,626,542,837,841,525,15683.25825
9009,101,Premium,G,SI2,595,550,659,653,39,4089.60843
9010,202,Ideal,G,SI2,620,550,816,81,504,14411.66918
9011,57,Ideal,E,VS2,618,550,534,538,331,1914.80728
9012,163,Ideal,H,VS2,624,550,753,757,471,12180.25702
9013,121,Premium,D,SI2,609,580,689,683,418,5239.24261
9014,91,Very Good,E,SI1,639,570,605,612,389,3832.94886
9015,32,Very Good,F,VVS1,622,550,439,443,274,783.63414
9016,10,Premium,G,I1,590,600,649,643,382,2844.11302
9017,91,Ideal,G,VS2,614,570,623,628,384,4517.58304
9018,32,Good,D,SI1,636,560,434,437,277,552.04583
9019,10,Fair,H,VVS2,651,570,627,623,407,4428.37237
9020,31,Premium,F,VVS1,597,590,449,445,267,733.36022
9021,72,Ideal,F,SI1,602,570,583,586,352,2869.16808
9022,133,Premium,H,SI2,610,590,71,706,432,5976.60133
9023,113,Ideal,I,SI1,619,570,668,666,413,4809.29575
9024,51,Ideal,G,VVS1,610,570,517,519,316,1843.23528
9025,151,Very Good,I,VS1,631,530,734,725,46,10022.35086
9026,101,Good,E,SI1,569,610,665,66,377,4866.75004
9027,101,Ideal,F,SI2,624,540,641,644,401,4730.08461
9028,32,Premium,G,VS2,626,600,433,436,272,625.02239
9029,32,Very Good,G,VS1,617,550,437,441,271,693.73367
9030,20,Ideal,I,SI2,611,590,807,811,494,12881.0446
9031,201,Premium,I,SI2,626,560,81,80,504,11711.17828
9032,113,Premium,F,IF,600,580,678,676,406,11809.15237
9033,45,Ideal,G,VVS1,615,570,491,495,303,1312.08554
9034,101,Good,D,VS2,621,590,628,635,392,6452.16962
9035,42,Very Good,H,SI1,611,570,484,487,296,764.81331
9036,91,Premium,H,VVS1,625,590,619,616,386,4157.02395
9037,10,Ideal,F,VS2,620,550,643,648,40,8790.38477
9038,5,Very Good,E,VS2,609,580,514,517,314,1470.18307
9039,29,Very Good,G,VS2,625,560,421,424,264,556.55978
9040,82,Very Good,H,SI1,607,560,604,606,367,2916.48572
9041,32,Ideal,F,VVS1,604,570,441,443,267,848.04117
9042,107,Premium,H,VS1,605,610,667,659,401,5778.50875
9043,71,Ideal,G,SI2,617,550,571,574,353,2165.21595
9044,37,Premium,D,VVS1,614,580,463,465,285,1263.18623
9045,104,Premium,H,SI1,607,580,655,653,397,5102.72298
9046,173,Premium,H,SI1,624,580,761,764,476,12176.44844
9047,31,Ideal,G,VVS1,626,530,437,438,274,869.53728
9048,211,Premium,G,SI2,622,580,819,823,511,14263.70051
9049,71,Ideal,E,VS1,623,560,566,57,354,2879.10865
9050,7,Ideal,I,SI1,613,570,572,575,352,2258.38723
9051,96,Fair,H,I1,615,630,622,606,378,2137.04532
9052,7,Very Good,I,SI2,624,580,564,568,353,1662.59131
9053,54,Premium,G,VS1,611,600,523,528,321,1601.17243
9054,107,Ideal,F,SI1,606,570,662,667,107,7029.29306
9055,17,Very Good,I,VS1,606,590,764,767,464,11794.30558
9056,81,Ideal,H,SI1,621,540,60,602,373,3263.01364
9057,122,Ideal,H,VVS2,617,560,683,687,423,8248.86701
9058,101,Very Good,F,SI2,624,580,637,642,399,4259.02842
9059,7,Very Good,F,VVS2,585,600,582,594,344,3504.53326
9060,74,Premium,E,SI2,622,570,579,577,359,2307.21761
9061,179,Premium,G,VS1,617,590,785,774,481,17765.02236
9062,105,Good,E,VS1,631,590,645,649,408,7628.10803
9063,201,Premium,I,VS2,617,600,809,802,497,15777.73377
9064,35,Ideal,D,SI1,616,560,449,453,278,679.03689
9065,37,Ideal,F,VVS2,605,600,465,467,282,950.58697
9066,4,Very Good,E,VVS2,623,570,468,472,293,927.98133
9067,3,Ideal,F,VVS1,619,570,43,432,267,791.46811
9068,109,Ideal,G,VS2,622,550,661,665,413,6747.09299
9069,39,Premium,J,VS2,613,600,465,468,286,515.25479
9070,127,Premium,G,VS2,610,600,697,693,424,8530.88473
9071,12,Very Good,G,SI2,621,560,679,687,424,5110.63445
9072,36,Ideal,F,IF,622,550,462,457,286,1137.54409
9073,13,Ideal,F,VVS2,621,550,696,704,435,11534.16459
9074,231,Fair,G,I1,674,560,805,799,541,9184.45357
9075,54,Ideal,G,SI2,627,560,523,52,327,1152.68663
9076,101,Premium,F,SI2,618,590,641,631,393,3945.21997
9077,24,Ideal,J,SI1,606,570,862,876,526,14502.64233
9078,41,Ideal,D,SI1,617,540,479,478,295,908.74303
9079,4,Fair,E,VS2,647,580,463,467,301,695.18174
9080,20,Ideal,F,SI2,620,570,803,81,50,13438.83321
9081,52,Ideal,I,IF,602,560,523,527,316,1730.28008
9082,29,Good,E,VVS2,632,600,417,419,264,578.85184
9083,43,Ideal,G,SI1,615,570,484,487,298,823.5058
9084,71,Ideal,G,SI2,606,570,581,587,354,2252.45422
9085,15,Very Good,E,SI1,605,630,742,735,448,11714.48618
9086,101,Very Good,F,VVS2,611,580,643,647,394,9432.79748
9087,163,Ideal,G,SI1,606,570,763,768,463,11819.44218
9088,5,Premium,G,SI2,607,570,515,507,31,1401.03363
9089,79,Premium,F,VS2,630,590,584,58,366,3185.65514
9090,91,Very Good,G,VVS2,621,600,614,619,383,5260.0217
9091,11,Ideal,H,VVS2,620,560,659,663,41,7102.10367
9092,10,Premium,E,SI1,608,600,645,642,391,5623.73006
9093,133,Good,I,VS1,637,560,692,696,442,6872.86089
9094,10,Good,G,VS2,634,610,623,629,397,5391.34651
9095,9,Ideal,D,SI1,618,570,622,617,383,4568.71045
9096,152,Ideal,H,SI1,615,580,74,736,454,10020.36336
9097,9,Fair,D,VS2,575,660,63,625,361,4497.7114
9098,41,Ideal,E,VS1,620,540,476,479,296,962.25543
9099,12,Good,G,SI1,635,600,668,674,426,5529.92877
9100,54,Ideal,I,VS1,619,540,524,529,326,1457.38583
9101,4,Premium,H,VS1,626,580,471,468,294,788.30143
9102,3,Ideal,E,VVS1,605,570,434,439,264,809.7198
9103,115,Premium,I,SI1,596,580,686,682,408,4518.11986
9104,73,Very Good,H,SI1,628,550,571,575,36,2291.90009
9105,31,Ideal,E,SI1,611,560,439,441,269,577.14439
9106,10,Premium,H,VS2,598,560,65,648,388,4907.68683
9107,82,Ideal,F,SI2,623,560,599,595,372,2813.85575
9108,219,Very Good,I,SI1,626,580,824,833,519,14620.0663
9109,35,Ideal,G,VVS1,610,560,456,459,279,916.04874
9110,77,Ideal,E,SI2,620,540,589,592,366,2681.69625
9111,71,Very Good,E,VS1,627,570,569,573,358,2951.90756
9112,3,Ideal,E,VVS1,612,570,433,436,266,891.65721
9113,42,Ideal,H,VS2,625,570,476,481,299,916.04589
9114,34,Very Good,E,VS2,588,590,456,459,269,541.55655
9115,54,Ideal,I,VVS1,627,570,522,514,325,1520.21664
9116,51,Ideal,E,VVS1,620,570,512,514,318,2117.03365
9117,151,Ideal,F,SI1,625,570,727,732,456,11673.63551
9118,10,Fair,I,SI1,564,610,658,655,37,3275.76042
9119,37,Premium,F,SI2,602,600,47,46,28,616.34801
9120,3,Ideal,I,VS1,625,540,43,434,27,450.98304
9121,68,Premium,G,VS1,586,590,58,577,339,2319.24386
9122,208,Ideal,H,SI2,615,570,826,82,506,13992.89598
9123,7,Good,F,VS2,643,590,56,556,359,2499.30395
9124,41,Premium,G,SI1,625,570,472,469,294,727.6823
9125,24,Very Good,E,VVS2,629,590,397,401,251,583.93541
9126,121,Ideal,G,VS1,616,570,685,687,422,9055.15739
9127,41,Ideal,G,VS1,616,570,474,477,293,987.54347
9128,202,Very Good,I,SI2,611,610,808,811,495,13510.31558
9129,101,Good,G,SI1,632,590,632,636,401,4643.85447
9130,56,Ideal,J,VS2,620,560,527,531,328,1291.60291
9131,3,Ideal,E,VS2,626,540,433,429,27,637.0698
9132,77,Premium,G,SI1,607,580,595,598,362,2501.00521
9133,151,Premium,G,VS1,626,600,719,728,453,12174.28121
9134,31,Ideal,E,VS2,607,570,439,441,267,624.66673
9135,35,Ideal,E,VS2,620,570,455,451,281,748.11215
9136,52,Ideal,H,VS2,620,570,512,508,316,1487.7515
9137,152,Premium,G,VS1,612,600,737,74,452,12031.97073
9138,81,Premium,J,SI1,614,600,598,594,366,2150.60713
9139,156,Fair,I,SI1,646,620,726,723,468,8147.79376
9140,7,Premium,I,VVS1,612,590,569,565,347,2405.24518
9141,39,Ideal,J,VS2,612,560,471,474,289,543.9639
9142,121,Premium,H,VS2,588,590,701,698,411,6284.79029
9143,74,Premium,G,VS2,602,600,584,582,351,2565.06775
9144,201,Premium,I,SI2,630,590,804,797,504,13204.24773
9145,3,Very Good,I,SI1,626,570,425,428,267,317.85879
9146,25,Good,E,VVS2,612,620,404,407,248,781.80094
9147,114,Ideal,H,SI2,626,570,671,665,418,4598.82667
9148,111,Ideal,F,VS2,616,570,665,667,41,7358.80411
9149,102,Premium,F,SI1,618,590,645,639,397,4933.5839
9150,201,Very Good,I,SI1,603,590,814,821,493,14235.44287
9151,123,Very Good,G,SI1,631,560,681,678,429,6412.45653
9152,51,Premium,F,SI1,594,600,521,519,309,1137.69672
9153,242,Ideal,H,SI2,623,570,862,855,535,16206.47488
9154,31,Very Good,E,SI1,635,550,435,431,275,474.48234
9155,98,Good,F,SI1,568,640,668,652,375,4441.49395
9156,27,Very Good,G,VS1,588,570,425,436,253,540.28441
9157,68,Premium,E,SI1,620,590,567,565,351,2191.12521
9158,71,Very Good,G,SI1,624,570,566,569,354,2183.07204
9159,12,Good,J,VS2,637,580,661,668,423,4534.47908
9160,56,Very Good,E,VS2,621,570,527,53,328,1778.92644
9161,86,Very Good,H,SI1,638,560,602,605,385,3265.80148
9162,31,Premium,G,VVS1,599,620,437,435,261,823.73261
9163,41,Premium,F,VS1,586,610,487,483,284,746.50765
9164,152,Ideal,F,VS2,623,550,737,733,458,14161.79898
9165,31,Ideal,I,VS2,621,537,437,44,272,458.19509
9166,101,Fair,D,VS2,652,570,623,619,405,5900.99538
9167,109,Very Good,D,SI2,592,630,667,671,396,4993.87424
9168,213,Premium,F,SI2,624,580,822,816,511,15267.04122
9169,15,Premium,G,VS1,627,580,725,73,456,12448.24291
9170,3,Good,D,VVS2,636,550,425,431,272,911.99125
9171,7,Very Good,I,VS2,630,600,559,562,353,2041.02997
